"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ISCA","International Speedway Corporation","26.63","1236304753.69","n/a","1996","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/isca",
"IGLD","Internet Gold Golden Lines Ltd.","4.25","81613540.5","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/igld",
"IIJI","Internet Initiative Japan, Inc.","12.15","32455080","2671200","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/iiji",
"PTNT","Internet Patents Corporation","3.9","30232612.8","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ptnt",
"INPH","Interphase Corporation","2.14","14980021.4","n/a","1984","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/inph",
"INTX","Intersections, Inc.","9.2","165556382.8","n/a","2004","Technology","EDP Services","http://www.nasdaq.com/symbol/intx",
"ISIL","Intersil Corporation","7.09","898968091.63","n/a","1972","Technology","Semiconductors","http://www.nasdaq.com/symbol/isil",
"IILG","Interval Leisure Group, Inc.","18.61","1058084390.9","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/iilg",
"IBCA","Intervest Bancshares Corp.","3.91","84415292.99","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibca",
"INTT","inTest Corporation","2.44","25437434.32","n/a","1997","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/intt",
"IVAC","Intevac, Inc.","4.54","106530232.86","n/a","1985","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ivac",
"INTL","INTL FCStone Inc.","17.45","332239344.8","n/a","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intl",
"IIN","IntriCon Corporation","4.65","26409679.65","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/iin",
"INTU","Intuit Inc.","59.42","17591516677.16","n/a","1993","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/intu",
"ISRG","Intuitive Surgical, Inc.","525.41","20891978183.31","n/a","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/isrg",
"SNAK","Inventure Foods, Inc.","6.45","122795041.95","n/a","1996","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/snak",
"ISBC","Investors Bancorp, Inc.","17.1216","1916007389.6976","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/isbc",
"IRET","Investors Real Estate Trust","8.5901","790889347.3365","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/iret",
"IRETP","Investors Real Estate Trust","26.69","30693500","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/iretp",
"ITIC","Investors Title Company","61.1","126040379.4","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"IPAS","iPass Inc.","1.8","110283741","n/a","2003","Technology","EDP Services","http://www.nasdaq.com/symbol/ipas",
"IPCM","IPC The Hospitalist Company, Inc.","37.91","632448246.17","n/a","2008","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ipcm",
"IPGP","IPG Photonics Corporation","59.5998","3055693487.1606","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/ipgp",
"IRIX","IRIDEX Corporation","3.9621","35552204.6091","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/irix",
"IRDM","Iridium Communications Inc","6.13","460207310.26","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdm",
"IRDMU","Iridium Communications Inc","15.48","0","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmu",
"IRDMW","Iridium Communications Inc","0.84","0","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmw",
"IRDMZ","Iridium Communications Inc","1.28","0","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmz",
"IRBT","iRobot Corporation","18.28","507383902.68","n/a","2005","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/irbt",
"IRWD","Ironwood Pharmaceuticals, Inc.","10.62","1141706870.1","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/irwd",
"FCHI","iShares FTSE China (HK Listed) Index Fund","45.93","32151000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fchi",
"IFSM","iShares FTSE Developed Small Cap ex-North America Index Fund","35.2","28160000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifsm",
"IFAS","iShares FTSE EPRA/NAREIT Asia Index Fund","33.08","33080000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifas",
"IFEU","iShares FTSE EPRA/NAREIT Europe Index Fund","30.47","13711500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifeu",
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","32.65","1462720000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifgl",
"IFNA","iShares FTSE EPRA/NAREIT North America Index Fund","46.85","21082500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifna",
"SOXX","iShares Goldman Sachs Semiconductor Index Fund","50.69","197691000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/soxx",
"AXFN","iShares MSCI ACWI ex US Financials Sector Index Fund","22.62","1131000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axfn",
"ACWX","iShares MSCI ACWI ex US Index Fund","40.58","1160588000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwx",
"ACWI","iShares MSCI ACWI Index Fund","47.12","3015680000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwi",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","57.93","1958034000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaxj",
"EMFN","iShares MSCI Emerging Markets Financials Sector Index Fund","25.05","3757500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emfn",
"EMMT","iShares MSCI Emerging Markets Materials Sector Index Fund","19.79","6926500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emmt",
"EUFN","iShares MSCI Europe Financials Sector Index Fund","18.99","31333500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eufn",
"FEFN","iShares MSCI Far East Financials Sector Index Fund","25.09","1254500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fefn",
"IBB","iShares NASDAQ Biotechnology Index Fund","138.44","2187352000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibb",
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","32.5344","125257440","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emif",
"ICLN","iShares S&P Global Clean Energy Index Fund","6.592","24390400","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icln",
"NUCL","iShares S&P Global Nuclear Index Fund","31.1","8708000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nucl",
"WOOD","iShares S&P Global Timber &Forestry Index Fund","42.76","201399600","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wood",
"INDY","iShares S&P India Nifty 50 Index Fund","24.78","351876000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/indy",
"ISHG","iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun","97.88","185972000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ishg",
"IGOV","iShares S&P/Citigroup International Treasury Bond Fund","103.58","352172000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igov",
"GNMA","iShares Trust iShares Barclays GNMA Bond Fund","50.44","15132000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnma",
"AXJS","iShares Trust iShares MSCI All Country Asia ex Japan Small Cap","56.48","2824000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axjs",
"AAIT","iShares Trust iShares MSCI All Country Asia Information Techno","28.2801","1414005","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aait",
"EEML","iShares Trust iShares MSCI Emerging Markets Latin America Inde","48.99","4899000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeml",
"EEMA","iShares, Inc. iShares MSCI Emerging Markets Asia Index Fund","55.27","22108000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eema",
"EMDI","iShares, Inc. iShares MSCI Emerging Markets Consumer Discrecti","51.48","2574000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emdi",
"EEME","iShares, Inc. iShares MSCI Emerging Markets EMEA Index Fund","53.25","10650000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeme",
"EMEY","iShares, Inc. iShares MSCI Emerging Markets Energy Sector Capp","41.74","2087000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emey",
"EGRW","iShares, Inc. iShares MSCI Emerging Markets Growth Index Fund","55.05","2752500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/egrw",
"EVAL","iShares, Inc. iShares MSCI Emerging Markets Value Index Fund","48.26","7239000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eval",
"ISIS","Isis Pharmaceuticals, Inc.","9.2301","934186063.5228","n/a","1991","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/isis",
"ISLE","Isle of Capri Casinos, Inc.","4.95","194598929.25","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/isle",
"ISRL","Isramco, Inc.","106","288075246","n/a","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/isrl",
"ITRI","Itron, Inc.","43.0411","1687476468.3815","n/a","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","13.05","306354374.55","n/a","1984","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/itrn",
"IVAN","Ivanhoe Energy, Inc.","0.425","146259256.9","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ivan",
"XXIA","Ixia","15.36","1126930145.28","n/a","2000","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/xxia",
